##NAMES=Gold
##RRUFFID=R070279
##IDEAL CHEMISTRY=Au
##LOCALITY=Agua Fria Canyon Mine, Mariposa County, California, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Metallic gold yellow thin nugget
##DIFFRACTION SAMPLE DESCRIPTION=Hammered into thin foil
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R070279
##MEASURED CHEMISTRY=(Au_0.985_Ag_0.010_Cu_0.005_)_Σ=1_
##CELL PARAMETERS=a: 4.0792(2) b: 4.0792(2) c: 4.0792(2) alpha: 90 beta: 90 gamma: 90 volume: 67.879(9) crystal system: cubic
10.51000, 16.16368
10.52000, 12.17228
10.53000, 2.180832
10.54000, 10.26458
10.55000, 6.726994
10.56000, 5.494839
10.57000, 4.278164
10.58000, 9.282576
10.59000, 1.286921
10.60000, 8.291603
10.61000, 10.29656
10.62000, 1.301102
10.63000, 8.204790
10.64000, 21.20919
10.65000, 12.21352
10.66000, 14.21778
10.67000, 0.2219720
10.68000, 3.225945
10.69000, 16.22984
10.70000, 5.228472
10.71000, 3.232220
10.72000, 20.23589
10.73000, 9.239485
10.74000, 20.24300
10.75000, 9.415901
10.76000, 3.419245
10.77000, 1.422503
10.78000, 12.42567
10.79000, 7.428749
10.80000, 7.200342
10.81000, 17.20325
10.82000, 4.443903
10.83000, 11.44663
10.84000, 10.75155
10.85000, 4.754070
10.86000, 1.243526
10.87000, 11.75772
10.88000, 28.75626
10.89000, 13.75727
10.90000, 18.75816
10.91000, 14.75893
10.92000, 9.759571
10.93000, 10.76012
10.94000, 6.760538
10.95000, 10.76084
10.96000, 9.761017
10.97000, 14.75910
10.98000, 2.759033
10.99000, 2.758842
11.00000, 5.758524
11.01000, 9.758081
11.02000, 0.2424830
11.03000, 0.2437150
11.04000, 13.75439
11.05000, 14.75236
11.06000, 2.750206
11.07000, 11.74793
11.08000, 2.745522
11.09000, 0.2570110
11.10000, 5.739780
11.11000, 10.73645
11.12000, 11.73298
11.13000, 9.729391
11.14000, 2.725664
11.15000, 0.2781910
11.16000, 13.71725
11.17000, 12.71258
11.18000, 9.707762
11.19000, 10.70478
11.20000, 19.69970
11.21000, 5.694492
11.22000, 11.68915
11.23000, 10.68368
11.24000, 7.678078
11.25000, 2.672346
11.26000, 8.666485
11.27000, 12.66049
11.28000, 1.654362
11.29000, 2.648102
11.30000, 5.606337
11.31000, 1.400188
11.32000, 11.59202
11.33000, 2.824862
11.34000, 4.816793
11.35000, 12.80859
11.36000, 11.80023
11.37000, 8.701851
11.38000, 7.875866
11.39000, 19.86800
11.40000, 11.85998
11.41000, 11.85182
11.42000, 10.84351
11.43000, 7.835060
11.44000, 0.1735380
11.45000, 8.817789
11.46000, 14.80897
11.47000, 13.80001
11.48000, 13.79091
11.49000, 16.78167
11.50000, 11.77229
11.51000, 2.762764
11.52000, 9.753105
11.53000, 8.743305
11.54000, 13.73337
11.55000, 6.723293
11.56000, 4.713081
11.57000, 13.70273
11.58000, 1.692253
11.59000, 5.681641
11.60000, 0.3291070
11.61000, 13.65962
11.62000, 6.648222
11.63000, 5.636690
11.64000, 13.62503
11.65000, 2.386757
11.66000, 6.599627
11.67000, 10.58589
11.68000, 13.57203
11.69000, 14.55806
11.70000, 0.4560300
